"Country","Political province/region","County","Mining area","Mining site","Add. information on mine","Latitude","Longitude","Location precision","Tectonic/geolog. super unit","Tectonic/geolog. unit","Tectonic/geolog. subunit","Deposit type","Mineralisation style","Metals","Minerals","Sample number","Geol. period","206Pb/204Pb","207Pb/204Pb","208Pb/204Pb","206Pb/207Pb","208Pb/207Pb","204Pb/206Pb","207Pb/206Pb","208Pb/206Pb","Model_Age_SK75","mu_SK75","kappa_SK75","Model_Age_CR75","mu_CR75","kappa_CR75","Model_Age_AJ84","mu_AJ84","kappa_AJ84","Model_Age_ADB12","mu_ADB12","kappa_ADB12","Instrument used","2s_206Pb/204Pb","2s_207Pb/204Pb","2s_208Pb/204Pb","2s_207Pb/206Pb","2s_208Pb/206Pb","Archaeologically Relevant? (Y/N)","Reason_archaeologically_relevant","doi","Reference","Additional references"
"Argentina","Chubut Province","unknown","Angela","Angela",,-45.0833333333333,-69,"Exact (coordinates from publication)","unknown","unknown","unknown","unknown","Veins","Pb; Zn; Ag","galena","PMH-110","Tertiary",18.035,15.093,38.193,1.19492479957596,2.53051083283641,0.0554477405045744,0.836872747435542,2.11771555309121,-871.495,7.633,3.753,479.647,10.486,3.864,-703.114,7.77,3.805,-186.112,8.686,3.892,"TIMS","unknown","unknown","unknown",,,"n","unknown","10.2113/gsecongeo.85.8.1857","Macfarlane, A. W., Marcet, P., LeHuray, A. P., and Petersen, U., 1990, Lead isotope provinces of the Central Andes inferred from ores and crustal rocks, Economic Geology, 85(8), 1857–80.","unknown"
"Argentina","Catamarca","unknown","Capillitas","Capillitas",,-27.35,-66.4,"Exact (coordinates from publication)","unknown","Complejo Volcánico Farallón Negro","unknown","Epithermal","Veins","Cu; Ag; Au","galena","06ML07C","7-9 Ma",18.861,15.669,38.931,1.20371434041738,2.48458740187632,0.0530194581411378,0.830761889613488,2.06410052489264,-35.717,9.873,3.849,-25.535,10.757,3.838,-4.704,9.789,3.879,,,,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","Yaciuk, P., Colombo, F., Lecomte, K., 2021, Fosfatos de las vetas La Argentina y La Roario (Mina Capillitas), Catamarca, Revista de la Asociación Geológica Argentina, 78(3), 375-389."
"Argentina","Catamarca","unknown","Capillitas","Capillitas",,-27.35,-66.4,"Exact (coordinates from publication)","unknown","Complejo Volcánico Farallón Negro","unknown","Epithermal","Veins","Cu; Ag; Au","galena","06ML07F","7-9 Ma",18.879,15.69,39.014,1.20325047801147,2.48655194391332,0.0529689072514434,0.831082154775147,2.06652894750781,-3.887,9.959,3.887,-36.915,10.763,3.838,23.955,9.866,3.916,,,,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","Yaciuk, P., Colombo, F., Lecomte, K., 2021, Fosfatos de las vetas La Argentina y La Roario (Mina Capillitas), Catamarca, Revista de la Asociación Geológica Argentina, 78(3), 375-389."
"Argentina","Catamarca","unknown","Capillitas","Capillitas",,-27.35,-66.4,"Exact (coordinates from publication)","unknown","Complejo Volcánico Farallón Negro","unknown","Epithermal","Veins","Cu; Ag; Au","galena","06ML07H","7-9 Ma",18.819,15.644,38.842,1.20295320889798,2.48286883150089,0.0531377862798236,0.83128752856156,2.06397789468091,-58.687,9.775,3.821,0.34,10.743,3.84,-23.822,9.701,3.852,,,,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","Yaciuk, P., Colombo, F., Lecomte, K., 2021, Fosfatos de las vetas La Argentina y La Roario (Mina Capillitas), Catamarca, Revista de la Asociación Geológica Argentina, 78(3), 375-389."
"Argentina","Catamarca","unknown","Capillitas","Capillitas",,-27.35,-66.4,"Exact (coordinates from publication)","unknown","Complejo Volcánico Farallón Negro","unknown","Epithermal","Veins","Cu; Ag; Au","galena","JC-103","7-9 Ma",18.825,15.664,38.884,1.20180030643514,2.48237997957099,0.0531208499335989,0.832084993359894,2.06555112881806,-19.437,9.859,3.846,-3.806,10.746,3.839,12.273,9.777,3.877,,,,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1130/MEM154-p791","Tilton, G. R., Pollak, R. J., Clark, A. H., and Robertson, R. C. R., 1981, Isotopic composition of Pb in Central Andean ore deposits, In Nazca Plate: Crustal Formation and Andean Convergence (eds. L. V. D. Kulm, J. Dymond, E. J. Dasch, D. M. Hussong, and R. Roderick), 791–816, Memoir (Geological Society of America) 154, Geological Society of America.","Yaciuk, P., Colombo, F., Lecomte, K., 2021, Fosfatos de las vetas La Argentina y La Roario (Mina Capillitas), Catamarca, Revista de la Asociación Geológica Argentina, 78(3), 375-389."
"Argentina","Catamarca","unknown","Capillitas","Capillitas",,-27.35,-66.4,"Exact (coordinates from publication)","unknown","Complejo Volcánico Farallón Negro","unknown","Epithermal","Veins","Cu; Ag; Au","galena","JC-104","7-9 Ma",18.835,15.668,38.92,1.20213173346949,2.4840439111565,0.0530926466684364,0.831855588001062,2.06636580833555,-18.298,9.874,3.86,-9.909,10.749,3.839,12.814,9.79,3.89,,,,"TIMS","unknown","unknown","unknown",,,"y","González, L. 2002, Heredarás el broce. Incas y metalurgia en el Sur del Valle de Yocavil, Intersecciones en Antropología,  3, 54-69.","10.1130/MEM154-p791","Tilton, G. R., Pollak, R. J., Clark, A. H., and Robertson, R. C. R., 1981, Isotopic composition of Pb in Central Andean ore deposits, In Nazca Plate: Crustal Formation and Andean Convergence (eds. L. V. D. Kulm, J. Dymond, E. J. Dasch, D. M. Hussong, and R. Roderick), 791–816, Memoir (Geological Society of America) 154, Geological Society of America.","Yaciuk, P., Colombo, F., Lecomte, K., 2021, Fosfatos de las vetas La Argentina y La Roario (Mina Capillitas), Catamarca, Revista de la Asociación Geológica Argentina, 78(3), 375-389."
"Argentina","Jujuy","unknown","Cari Casini","Cari Casini",,-22.3577778,-65.6,"Exact (coordinates from publication)","unknown","Formación Acoite","unknown","unknown","strata bound","Pb","galena","DGFM67128","Ordovician",18.301,15.648,38.49,1.16954243353783,2.45973926380368,0.0546418228512103,0.855035243975739,2.10316376154309,338.259,9.91,3.981,305.322,10.579,3.855,370.821,9.825,4.011,341.702,9.742,4.003,"TIMS","unknown","unknown","unknown",,,"y","In a very rich archaeological region.",,"Zentelli, M., Doe, B., Hedge, C., Alvarez, O., Tidy, E., and Daroca, J., 1988, Isotopos de plomo en yacimientos de tipo pòrfido cuprífero comparados con otros depósitos metalíferos en los Andes del norte de Chile y Argentina, V Congreso Geológico Chileno, Departamento de Geología y Geofísica, Universidad de Chile, 1, B331–69.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Jujuy","unknown","Leon-Volcan","Chorrillos","small abandoned mine, prospect or mineral occurrence",-23.9860277777778,-65.4367777777778,"Exact (coordinates from publication)","unknown","Formación Puncoviscana","unknown","unknown","Veins","Cu","chalcopyrite","06ML05E","Precambrian (host rock)",18.232,15.655,38.146,1.16461194506547,2.43666560204408,0.0548486178148311,0.85865511189118,2.09225537516455,402.885,9.961,3.841,344.938,10.558,3.857,434.209,9.871,3.873,397.867,9.765,3.888,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Jujuy","unknown","Leon-Volcan","Chorrillos","small abandoned mine, prospect or mineral occurrence",-23.9860277777778,-65.4367777777778,"Exact (coordinates from publication)","unknown","Formación Puncoviscana","unknown","unknown","Veins","Cu","chalcopyrite; quartz","06ML05G","Precambrian (host rock)",18.433,15.701,38.402,1.17400165594548,2.44583147570218,0.0542505289426572,0.851787554928661,2.08332881245592,346.21,10.111,3.863,226.836,10.622,3.851,371.739,10.005,3.894,311.521,9.832,3.901,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Jujuy","unknown","Leon-Volcan","Chorrillos","small abandoned mine, prospect or mineral occurrence",-23.9860277777778,-65.4367777777778,"Exact (coordinates from publication)","unknown","Formación Puncoviscana","unknown","unknown","Veins","Cu","chalcopyrite; quartz","06ML05H","Precambrian (host rock)",18.346,15.631,38.239,1.17369330177212,2.44635659906596,0.0545077946146299,0.85201133762128,2.08432355826883,270.538,9.822,3.808,279.801,10.593,3.854,305.77,9.746,3.84,290.132,9.703,3.862,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Jujuy","unknown","Leon-Volcan","Chorrillos","small abandoned mine, prospect or mineral occurrence",-23.9860277777778,-65.4367777777778,"Exact (coordinates from publication)","unknown","Formación Puncoviscana","unknown","unknown","Veins","Cu","chalcopyrite","06ML05I","Precambrian (host rock)",18.342,15.658,38.231,1.17141397368757,2.44162728317793,0.0545196816050594,0.853669174572021,2.08434194744303,327.934,9.943,3.816,281.212,10.592,3.854,359.198,9.855,3.848,324.729,9.757,3.866,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Salta","unknown","Cobres","Cobres","small abandoned mine, prospect or mineral occurrence",-23.6485,-66.2868888888889,"Exact (coordinates from publication)","unknown","unknown","unknown","unknown","Veins","Cu","cuprite; malachite","06ML03A","Ordovician (host rock)",18.027,15.628,38.081,1.15350652674686,2.4367161504991,0.0554723470350031,0.866921839463028,2.11244244743995,501.231,9.9,3.937,463.331,10.495,3.863,535.546,9.819,3.968,509.156,9.738,3.968,"TIMS","unknown","unknown","unknown",,,"y","Cruz, P., Angiorama, C., Becerra, M. F., Braticevic, S., Comunidad Aborigen Aborigen Atacama de Cobres, 2021, La mina de Cobres (puna de Salta, Argentina) y la producción de metales en baja escala durante los periodos prehispánico y colonial. Nuevo Mundo- Mundos Nuevos, Debates 2021, https://doi.org/10.4000/nuevomundo.83406","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Salta","unknown","Cobres","Cobres","small abandoned mine, prospect or mineral occurrence",-23.6485,-66.2868888888889,"Exact (coordinates from publication)","unknown","unknown","unknown","unknown","Veins","Cu","malachite","06ML03H","Ordovician (host rock)",18.005,15.64,38.037,1.15121483375959,2.43203324808184,0.0555401277422938,0.868647597889475,2.11257983893363,540.339,9.963,3.931,475.375,10.488,3.864,572.883,9.875,3.963,537.713,9.766,3.962,"TIMS","unknown","unknown","unknown",,,"y","Cruz, P., Angiorama, C., Becerra, M. F., Braticevic, S., Comunidad Aborigen Aborigen Atacama de Cobres, 2021, La mina de Cobres (puna de Salta, Argentina) y la producción de metales en baja escala durante los periodos prehispánico y colonial. Nuevo Mundo- Mundos Nuevos, Debates 2021, https://doi.org/10.4000/nuevomundo.83406","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Salta","unknown","Cobres","Cobres","small abandoned mine, prospect or mineral occurrence",-23.6485,-66.2868888888889,"Exact (coordinates from publication)","unknown","unknown","unknown","unknown","Veins","Cu","malachite; cuprite","06ML03I","Ordovician (host rock)",18.008,15.618,38.034,1.15302855679344,2.43526699961583,0.0555308751665926,0.867281208351844,2.11206130608618,495.947,9.86,3.92,474.524,10.489,3.864,531.598,9.783,3.952,511.06,9.721,3.955,"TIMS","unknown","unknown","unknown",,,"y","Cruz, P., Angiorama, C., Becerra, M. F., Braticevic, S., Comunidad Aborigen Aborigen Atacama de Cobres, 2021, La mina de Cobres (puna de Salta, Argentina) y la producción de metales en baja escala durante los periodos prehispánico y colonial. Nuevo Mundo- Mundos Nuevos, Debates 2021, https://doi.org/10.4000/nuevomundo.83406","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Salta","unknown","Cobres","Cobres","small abandoned mine, prospect or mineral occurrence",-23.6485,-66.2868888888889,"Exact (coordinates from publication)","unknown","unknown","unknown","unknown","Veins","Cu","cuprite; malachite","06ML03K","Ordovician (host rock)",17.99,15.622,38.001,1.15158110357189,2.43253104596082,0.0555864369093941,0.868371317398555,2.11234018899389,516.968,9.885,3.915,484.594,10.483,3.864,551.962,9.805,3.947,527.98,9.731,3.95,"TIMS","unknown","unknown","unknown",,,"y","Cruz, P., Angiorama, C., Becerra, M. F., Braticevic, S., Comunidad Aborigen Aborigen Atacama de Cobres, 2021, La mina de Cobres (puna de Salta, Argentina) y la producción de metales en baja escala durante los periodos prehispánico y colonial. Nuevo Mundo- Mundos Nuevos, Debates 2021, https://doi.org/10.4000/nuevomundo.83406","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Salta","unknown","Concordia","Concordia",,-24.20075,-66.4030833333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Epithermal","Veins","Pb; Ag","galena","06ML04A","Paleozoic (host sediments)",18.94,15.681,39.162,1.20783113321854,2.49741725655252,0.0527983104540655,0.827930306230201,2.06768743400211,-69.061,9.909,3.918,-73.411,10.783,3.836,-39.751,9.821,3.947,,,,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Salta","unknown","Concordia","Concordia",,-24.20075,-66.4030833333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Epithermal","Veins","Pb; Ag","galena","06ML04B","Paleozoic (host sediments)",18.923,15.666,39.148,1.20790246393464,2.49891484744032,0.0528457432753792,0.82788141415209,2.06880515774454,-89.165,9.849,3.916,-62.762,10.777,3.836,-57.542,9.767,3.945,,,,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Salta","unknown","Concordia","Concordia",,-24.20075,-66.4030833333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Epithermal","Veins","Pb; Ag","galena","06ML04C","Paleozoic (host sediments)",18.909,15.674,39.131,1.2063927523287,2.49655480413424,0.0528848696387963,0.828917446718494,2.06943783383574,-61.004,9.885,3.92,-54.537,10.773,3.837,-30.667,9.8,3.949,,,,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Salta","unknown","Concordia","Concordia",,-24.20075,-66.4030833333333,"Exact (coordinates from publication)","unknown","unknown","unknown","Epithermal","Veins","Pb; Ag","galena","06ML04D","Paleozoic (host sediments)",18.924,15.67,39.137,1.20765794511806,2.49757498404595,0.0528429507503699,0.828049038258296,2.06811456351723,-81.106,9.866,3.912,-63.471,10.778,3.836,-50.111,9.782,3.941,,,,"TIMS","unknown","unknown","unknown",,,"y","Angiorama, C. 2001. De metales, minerales y yacimientos. Contribución al estudio de la metalurgia prehispánica en el extremo noroccidental de Argentina. Estudios Atacameños, 21: 63-87.","10.1007/s10816-014-9225-8","Macfarlane, A. W., and Lechtman, H. N., 2016, Andean Ores, Bronze Artifacts, and Lead Isotopes: Constraints on Metal Sources in Their Geological Context, Journal of Archaeological Method and Theory, 23(1), 1–72.","unknown"
"Argentina","Jujuy","unknown","Distrito El Aguilar","El Aguilar",,-23.3333333333333,-65.8333333333333,"Exact (coordinates from publication)","unknown","Formación Saladillo","unknown","SEDEX","unknown","Zn; Pb; Ag","galena","1065","Ordovician (host sedimentary rock)",18.034,15.625,38.007,1.154176,2.432448,0.0554508151269824,0.8664189863591,2.10751913053122,490.276,9.884,3.888,459.462,10.497,3.863,525.049,9.804,3.921,500.949,9.731,3.929,"TIMS","unknown","unknown","unknown",,,"y","Becerra, M. F. 2014. “Para labrar y poblar” Prácticas minero-metalúrgicas en la Puna de Jujuy durante el período colonial (siglos XVII y XVIII). Doctoral Thesis. Facultad de Filosofía y Letras, Universidad de Buenos Aires, Argentina.","10.2113/gsecongeo.83.4.843","Puig, A., 1988, Geologic and metallogenic significance of the isotopic composition of lead in galenas of the Chilean Andes, Economic Geology, 83(4), 843–58.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Jujuy","unknown","Distrito El Aguilar","El Aguilar","disseminated",-23.3333333333333,-65.8333333333333,"Exact/neighbouring (coordinates from Puig 1988)","unknown","Formación Saladillo","unknown","SEDEX","strata bound","Zn; Pb; Ag","galena","Gemmell_et_al_1992_1","unknown",18.037,15.63,38.004,1.15399872040947,2.43147792706334,0.0554415922825304,0.86655208737595,2.10700227310528,497.716,9.906,3.886,457.562,10.498,3.863,531.793,9.824,3.919,504.495,9.741,3.927,"TIMS","unknown","unknown","unknown",,,"y","Becerra, M. F. 2014. “Para labrar y poblar” Prácticas minero-metalúrgicas en la Puna de Jujuy durante el período colonial (siglos XVII y XVIII). Doctoral Thesis. Facultad de Filosofía y Letras, Universidad de Buenos Aires, Argentina.","10.2113/gsecongeo.87.8.2085","Gemmell, J. B., Zantop, H., and Meinert, L., 1992, Genesis of the Aguilar Zinc-Lead-Silver Deposit, Argentina:Contact Metasomatic vs. Sedimentary Exhalative, Economic Geology, 87, 2085–112.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Jujuy","unknown","Distrito El Aguilar","El Aguilar","banded pyrite-sphalerite",-23.3333333333333,-65.8333333333333,"Exact/neighbouring (coordinates from Puig 1988)","unknown","Formación Saladillo","unknown","SEDEX","unknown","Zn; Pb; Ag","galena","Gemmell_et_al_1992_10","unknown",18.042,15.65,38.058,1.15284345047923,2.43182108626198,0.0554262276909434,0.867420463363263,2.10941137346192,532.271,9.997,3.921,453.95,10.5,3.863,563.592,9.905,3.952,523.415,9.781,3.953,"TIMS","unknown","unknown","unknown",,,"y","Becerra, M. F. 2014. “Para labrar y poblar” Prácticas minero-metalúrgicas en la Puna de Jujuy durante el período colonial (siglos XVII y XVIII). Doctoral Thesis. Facultad de Filosofía y Letras, Universidad de Buenos Aires, Argentina.","10.2113/gsecongeo.87.8.2085","Gemmell, J. B., Zantop, H., and Meinert, L., 1992, Genesis of the Aguilar Zinc-Lead-Silver Deposit, Argentina:Contact Metasomatic vs. Sedimentary Exhalative, Economic Geology, 87, 2085–112.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
"Argentina","Jujuy","unknown","Distrito El Aguilar","El Aguilar","quartz vein",-23.3333333333333,-65.8333333333333,"Exact/neighbouring (coordinates from Puig 1988)","unknown","Formación Saladillo","unknown","SEDEX","unknown","Zn; Pb; Ag","galena","Gemmell_et_al_1992_11","unknown",18.023,15.616,37.953,1.15413678278689,2.43039190573771,0.055484658491927,0.866448427009932,2.10580924374411,480.956,9.846,3.862,466.07,10.493,3.863,516.967,9.771,3.895,498.426,9.715,3.908,"TIMS","unknown","unknown","unknown",,,"y","Becerra, M. F. 2014. “Para labrar y poblar” Prácticas minero-metalúrgicas en la Puna de Jujuy durante el período colonial (siglos XVII y XVIII). Doctoral Thesis. Facultad de Filosofía y Letras, Universidad de Buenos Aires, Argentina.","10.2113/gsecongeo.87.8.2085","Gemmell, J. B., Zantop, H., and Meinert, L., 1992, Genesis of the Aguilar Zinc-Lead-Silver Deposit, Argentina:Contact Metasomatic vs. Sedimentary Exhalative, Economic Geology, 87, 2085–112.","https://www.mineriajujuy.gob.ar/files_site/cuadro-resumen-de-indicios-y-ocurrencias-minerales-de-la-provincia-de-jujuy.pdf"
